url,label,topic,confidence,notes
https://en.wikipedia.org/enwiki/w/index.php?title=Special:UserLogin&returnto=Help%3AContents&centralauthLoginToken=7e5d67e491631916301a450579ec72ea&usesul3=1&useformat=desktop,0,,high,Auto-labeled
https://donate.wikimedia.org/w/index.php?title=Special:UrlShortener&url=https%3A%2F%2Fdonate.wikimedia.org%2Fw%2Findex.php%3Ftitle%3DSpecial%3ALandingPage%26country%3DIN%26uselang%3Den%26wmf_campaign%3Den.wikipedia.org%26wmf_medium%3Dsidebar%26wmf_source%3Ddonate#mw-head,0,,high,Auto-labeled
https://als.wikipedia.org/w/index.php?title=Spezial:Am%C3%A4lde&returnto=Wikipedia%3AGemeinschafts-Portal,0,,low,Auto-labeled
https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%A7%D8%AD%D8%AF%D8%A7%D8%AB_%D8%AF%D9%84%D9%88%D9%82%D8%AA%D9%89,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:Random#Geography,0,,high,Auto-labeled
https://donate.wikimedia.org/w/index.php?title=Template:Infobox/Default/en&action=edit&section=T-1#mw-head,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:QrCode&url=https%3A%2F%2Fen.wikipedia.org%2Fw%2Findex.php%3Ftitle%3DSpecial%3AQrCode%26url%3Dhttps%253A%252F%252Fauth.wikimedia.org%252Fenwiki%252Fw%252Findex.php%253Ftitle%253DSpecial%253ACreateAccount%2526centralauthLoginToken%253D63da01131642c31a78092157d9bf8ce4%2526returnto%253DArtificial%252Bintelligence%2526useformat%253Ddesktop%2526usesul3%253D1,0,,high,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Special%3ASpecialPages,0,,high,Auto-labeled
https://af.wikipedia.org/wiki/Wikipedia:Omtrent,0,,low,Auto-labeled
https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%84%D9%8A%D8%A7%D9%85_%D9%81%D9%8A%D9%84%D9%8A%D8%A8%D8%B3_(%D9%83%D8%A7%D8%AA%D8%A8)#,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Special%3ASearch&returntoquery=fulltext%3D1%26profile%3Dimages%26search%3D,0,,high,Auto-labeled
https://ady.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D0%B5:%D0%A4%D0%BE%D1%80%D1%83%D0%BC,0,,low,Auto-labeled
https://donate.wikimedia.org/?wmf_source=donate&wmf_medium=sidebar&wmf_campaign=auth.wikimedia.org&uselang=en,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:UrlShortener?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3ACreateAccount%26centralauthLoginToken%3D63da01131642c31a78092157d9bf8ce4%26returnto%3DArtificial%2Bintelligence%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://bh.wikipedia.org/w/index.php?title=%E0%A4%B5%E0%A4%BF%E0%A4%B6%E0%A5%87%E0%A4%B7:UserLogin&returnto=%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE%3A%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%B2+%E0%A4%85%E0%A4%AA%E0%A4%B2%E0%A5%8B%E0%A4%A1,0,,low,Auto-labeled
https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D8%B5%D8%A7%D9%84%D9%88%D9%86_%D8%A7%D9%84%D9%85%D9%86%D8%A7%D9%82%D8%B4%D9%87,0,,low,Auto-labeled
https://zh-min-nan.wikipedia.org/wiki/Portal:Sin-b%C3%BBn_s%C5%AB-ki%C4%81%E2%81%BF#2024_nî,0,,high,Auto-labeled
https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%9A%27%E0%A7%B0%E0%A6%BE:%E0%A6%B6%E0%A7%87%E0%A6%B9%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC%E0%A6%BE_%E0%A6%98%E0%A6%9F%E0%A6%A8%E0%A6%BE%E0%A7%B1%E0%A6%B2%E0%A7%80#নোবেল_বঁটা_২০২৫,0,,low,Auto-labeled
https://an.wikipedia.org/wiki/Wikipedia:Tabierna,0,,low,Auto-labeled
https://frp.wikipedia.org/wiki/Vouiquip%C3%A8dia:Contacte,0,,low,Auto-labeled
https://anp.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%AA%E0%A5%80%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%BE:%E0%A4%AA%E0%A4%B0%E0%A4%BF%E0%A4%9A%E0%A4%AF#bodyContent,0,,low,Auto-labeled
https://arc.wikipedia.org/w/index.php?title=%DC%95%DC%9D%DC%A0%DC%A2%DC%9D%DC%90:%DC%92%DC%AA%DC%9D_%DC%9A%DC%98%DC%AB%DC%92%DC%A2%DC%90&returnto=%DC%A5%DC%98%DC%95%DC%AA%DC%A2%DC%90%3A%DC%9A%DC%92%DC%9D%DC%AB%DC%AC%CC%88%DC%90,0,,low,Auto-labeled
https://en.wikipedia.org/enwiki/w/index.php?title=Special:UserLogin&returnto=Intergovernmental+Panel+on+Climate+Change&centralauthLoginToken=44c4fb6ef45b0d5404ab0b021560e8e0&usesul3=1&useformat=desktop,1,climate_science,low,Auto-labeled
https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%A4#সম্পৰ্কীয়_ভাৰ্ছন_আৰু_ভাষাসমূহ,0,,low,Auto-labeled
https://roa-rup.wikipedia.org/wiki/Wikipedia:Community_portal#Adminship_request,0,,low,Auto-labeled
https://en.wikipedia.org/enwiki/w/index.php?title=Special:CreateAccount&returnto=Renewable+energy&centralauthLoginToken=7ba6405c1427c8c47f74caaa701fc215&usesul3=1&useformat=desktop,1,climate_science,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:UrlShortener?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3ACreateAccount%26centralauthLoginToken%3D6f5cc38be6275cd4214ce9fa344ae075%26returnto%3DWilliam%2BPhillips%2B%2528editor%2529%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3Da1bacb248ba6f7631a5067fb4c38c1c6%26returnto%3DProof%2Bof%2Bwork%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://ab.wikipedia.org/wiki/%D0%90%D0%B2%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D0%B0:%D0%91%D0%B7%D0%B8%D0%B0%D0%BB%D0%B0_%D1%88%D3%99%D0%B0%D0%B0%D0%B1%D0%B5%D0%B8%D1%82,0,,low,Auto-labeled
https://ast.wikipedia.org/wiki/Especial:CambeosRecientes,0,,high,Auto-labeled
https://am.wikipedia.org/wiki/%E1%8A%A5%E1%88%AD%E1%8B%B3%E1%89%B3:%E1%8B%AD%E1%8B%9E%E1%89%B3#ግዕዝ_ሀበነ,0,,low,Auto-labeled
https://en.wikipedia.org/enwiki/w/index.php?title=Special:CreateAccount&returnto=Climate+change&centralauthLoginToken=713fed10a69098250956101b928b84e4&usesul3=1&useformat=desktop,1,climate_science,low,Auto-labeled
https://ang.wikipedia.org/wiki/Wikip%C7%A3dia:Geong_gelimp,0,,low,Auto-labeled
https://av.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%93%D1%8C%D0%B0%D0%BD%D0%B6%D0%B5%D1%81%D0%B5%D0%BB_%D0%BB%D3%80%D1%83%D0%B3%D1%8C%D0%B0-%D1%80%D0%B0%D1%85%D1%8A%D0%B8%D0%BD%D0%B0%D0%BB,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Greenhouse+gas#bodyContent,1,climate_science,low,Auto-labeled
https://ast.wikipedia.org/wiki/Especial:P%C3%A1ginasEspeciales,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Special:UrlShortener?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3D4e99d3fcf08b7607ae854a429ebdf0e3%26returnto%3DBitcoin%26useformat%3Ddesktop%26usesul3%3D1,1,blockchain,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:Random#Global_Ocean_Biodiversity_Initiative,0,,high,Auto-labeled
https://av.wikipedia.org/w/index.php?title=%D0%A5%D1%8A%D1%83%D0%BB%D1%83%D1%85%D1%8A%D0%B0%D0%BB%D1%8A%D1%83%D0%BB%D0%B0%D0%B1:%D0%A3%D1%87%D1%91%D1%82%D0%B0%D0%BB%D1%8A%D1%83%D0%BB%D0%B0%D0%B1_%D0%A5%D1%8A%D0%B2%D0%B0%D0%B9-%D1%85%D1%8A%D0%B2%D0%B0%D0%B3%D0%86%D0%B0%D0%B9_%D0%B3%D0%86%D1%83%D1%86%D0%86%D1%86%D0%86%D0%B8%D0%B7%D0%B5&returnto=%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F%3A%D0%91%D0%B0%D0%B9%D0%B1%D0%B8%D1%85%D1%8C%D0%B8,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Global_warming#Warming_since_the_Industrial_Revolution,1,climate_science,low,Auto-labeled
https://ang.wikipedia.org/wiki/Wikip%C7%A3dia:Inl%C7%A3dung,0,,low,Auto-labeled
https://donate.wikimedia.org/?wmf_source=donate&wmf_medium=sidebar&wmf_campaign=ar.wikipedia.org&uselang=ar,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/MediaWiki_talk:Recentchangestext,0,,low,Auto-labeled
https://af.wikipedia.org/wiki/Wikipedia:Welkom_nuwelinge#Hoe_om_'n_nuwe_artikel_te_skep,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Wikipedia:File_Upload_Wizard,0,,low,Auto-labeled
https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%A4,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Blockchain#Hard_forks,1,blockchain,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:UrlShortener&url=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FSpecial%3ASearch,0,,high,Auto-labeled
https://donate.wikimedia.org/wiki/Special:LandingCheck?landing_page=Tax_deductibility&basic=true&language=en#content,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3D7ba6405c1427c8c47f74caaa701fc215%26returnto%3DRenewable%2Benergy%26useformat%3Ddesktop%26usesul3%3D1,1,climate_science,low,Auto-labeled
https://en.wikipedia.org/wiki/Carbon_footprint#Indirect_carbon_emissions_(Scope_2),1,climate_science,medium,Auto-labeled
https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9:%D9%85%D8%AD%D8%AA%D9%88%D9%8A%D8%A7%D8%AA,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Neural_network#See_also,1,machine_learning,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Help%3ARecent+changes,0,,high,Auto-labeled
https://ca.wikipedia.org/wiki/Xarxa_neuronal#Connectivitat,0,,low,Auto-labeled
https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%87%E0%A6%A4%E0%A6%BF%E0%A6%AC%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%A4#bodyContent,0,,low,Auto-labeled
https://donate.wikimedia.org/give/legacy-planned-giving/,0,,low,Auto-labeled
https://donate.wikimedia.org/wiki/Special:QrCode,0,,high,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Bitcoin,1,blockchain,low,Auto-labeled
https://www.mediawiki.org/wiki/Special:SpecialPages,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3D5a23abfb09ef2775adeb18867570ee37%26returnto%3DCryptocurrency%26useformat%3Ddesktop%26usesul3%3D1,1,blockchain,medium,Auto-labeled
https://en.wikipedia.org/enwiki/w/index.php?title=Special:UserLogin&returnto=Cryptocurrency&centralauthLoginToken=5a23abfb09ef2775adeb18867570ee37&usesul3=1&useformat=desktop,1,blockchain,medium,Auto-labeled
https://ar.wikipedia.org/wiki/%D9%88%D9%8A%D9%83%D9%8A%D8%A8%D9%8A%D8%AF%D9%8A%D8%A7:%D9%83%D9%8A%D9%88%D9%8A%D9%83%D8%B3,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Main_Page&action=edit,0,,high,Auto-labeled
https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%AA%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE:%E0%A6%AA%E0%A7%B0%E0%A6%BF%E0%A6%9A%E0%A6%AF%E0%A6%BC_%E0%A7%A9,0,,low,Auto-labeled
https://wikimediafoundation.org/about/contact/,0,,low,Auto-labeled
https://www.wikidata.org/w/index.php?title=Q8016860&action=history,0,,low,Auto-labeled
https://donate.wikimedia.org/w/index.php?title=Special:UrlShortener&url=https%3A%2F%2Fdonate.wikimedia.org%2Fw%2Findex.php%3Ftitle%3DSpecial%3ALandingPage%26country%3DIN%26uselang%3Den%26wmf_campaign%3Den.wikipedia.org%26wmf_medium%3Dsidebar%26wmf_source%3Ddonate#,0,,high,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Ethereum,1,blockchain,low,Auto-labeled
https://wikimediafoundation.org/technology,0,,low,Auto-labeled
https://en.wikipedia.org/enwiki/w/index.php?title=Special:CreateAccount&returnto=Cryptocurrency&centralauthLoginToken=4cd8ecc60e2d40da292e6333c100e85c&usesul3=1&useformat=desktop,1,blockchain,medium,Auto-labeled
https://en.wikipedia.org/wiki/Carbon_footprint#Definition,1,climate_science,low,Auto-labeled
https://af.wikipedia.org/wiki/Wikipedia:Geselshoekie,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:UrlShortener?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3ACreateAccount%26centralauthLoginToken%3D4cd8ecc60e2d40da292e6333c100e85c%26returnto%3DCryptocurrency%26useformat%3Ddesktop%26usesul3%3D1,1,blockchain,medium,Auto-labeled
https://en.wikipedia.org/wiki/Deep_learning#bodyContent,1,machine_learning,low,Auto-labeled
https://alt.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D3%A6%D0%BC%D3%A7%D0%BB%D0%B8%D0%BA%D1%82%D0%B8%D2%A5_%D0%BF%D0%BE%D1%80%D1%82%D0%B0%D0%BB%D1%8B,0,,low,Auto-labeled
https://ang.wikipedia.org/wiki/Help:Inno%C3%BE#Spelling,0,,high,Auto-labeled
https://af.wikipedia.org/wiki/Wikipedia:Welkom_nuwelinge#Hoe_om_'n_artikel_te_wysig,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Main_Page&action=edit#bodyContent,0,,high,Auto-labeled
https://ar.wikipedia.org/wiki/%D9%86%D9%82%D8%A7%D8%B4:%D9%88%D9%8A%D9%84%D9%8A%D8%A7%D9%85_%D9%81%D9%8A%D9%84%D9%8A%D8%A8%D8%B3_(%D9%83%D8%A7%D8%AA%D8%A8),0,,low,Auto-labeled
https://map-bms.wikipedia.org/w/index.php?title=Mirunggan:Gaw%C3%A9_akun&returnto=Wikipedia%3AHubungi+kami,0,,low,Auto-labeled
https://arz.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D8%A8%D9%88%D8%A7%D8%A8%D8%A7%D8%AA,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Redland+City,0,,high,Auto-labeled
https://bs.wikipedia.org/wiki/Wikipedia:Vodi%C4%8D_za_slanje_slika#bodyContent,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Bitcoin#bodyContent,1,blockchain,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:Random#Coordinating_Council_of_Literary_Magazines_(CCLM),0,,high,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Supervised+learning,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Talk:Main_Page#Tomorrow's_FA,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Decentralized_finance#bodyContent,0,blockchain,low,Auto-labeled
https://donate.wikimedia.org/?wmf_source=donate&wmf_medium=sidebar&wmf_campaign=ast.wikipedia.org&uselang=ast,0,,low,Auto-labeled
https://donate.wikimedia.org/w/index.php?title=Template:Appeal/default/en&action=info,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Talk:Main_Page#Current_DYK,0,,high,Auto-labeled
https://www.mediawiki.org/wiki/Special:MyLanguage/Help:Logging_in#bodyContent,0,,high,Auto-labeled
https://foundation.wikimedia.org/wiki/Wikimedia_talk:Babel,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:SpecialPages#bodyContent,0,,high,Auto-labeled
https://ca.wikipedia.org/wiki/Xarxa_neuronal#,0,,low,Auto-labeled
https://en.wikipedia.org/enwiki/w/index.php?title=Special:CreateAccount&returnto=Wikipedia%3AAbout&centralauthLoginToken=94851983c873752c3ccd5af79b2b356d&usesul3=1&useformat=desktop,0,,high,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:QrCode&url=https%3A%2F%2Fen.wikipedia.org%2Fw%2Findex.php%3Ftitle%3DSpecial%3ASearch%26fulltext%3D1%26profile%3Dall%26search%3D,0,,high,Auto-labeled
https://ast.wikipedia.org/wiki/Wikipedia:Tocante_a#bodyContent,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3Dadbaf0f5d69ec3eccbf3d2d04d4e8a8b%26returnto%3DWikipedia%253ACommunity%2Bportal%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Greenhouse_gas#Airborne_fraction,1,climate_science,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Blockchain#bodyContent,1,blockchain,low,Auto-labeled
https://arz.wikipedia.org/wiki/%D9%88%D9%8A%D9%84%D9%8A%D8%A7%D9%85_%D9%81%D9%8A%D9%84%D9%8A%D8%A8%D8%B3_(%D9%83%D8%A7%D8%AA%D8%A8_%D9%85%D9%86_%D8%A7%D9%85%D8%B1%D9%8A%D9%83%D8%A7)#لينكات_برانيه,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:Random#History,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Wikipedia:Contents#bodyContent,0,,high,Auto-labeled
https://ast.wikipedia.org/wiki/Especial:Aleatoria,0,,high,Auto-labeled
https://af.wikipedia.org/wiki/Wikipedia:Welkom_nuwelinge,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3Dcfafc0ebb64feeeac0efc24d61cdb972%26returnto%3DWikipedia%253AFile%2Bupload%2Bwizard%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Wikipedia%3AContents,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Special:WhatLinksHere/MediaWiki:Recentchangestext,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/MediaWiki_talk:Recentchangestext#Click_'diff'_or_'hist'_to_open_in_a_new_tab_please,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:UrlShortener?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3ACreateAccount%26centralauthLoginToken%3Dfa26d9cf48395f3030044c045f6b36bf%26returnto%3DMachine%2Blearning%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://ar.wikipedia.org/w/index.php?title=%D8%AE%D8%A7%D8%B5:%D8%AF%D8%AE%D9%88%D9%84_%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AE%D8%AF%D9%85&returnto=%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9%3A%D9%85%D8%AD%D8%AA%D9%88%D9%8A%D8%A7%D8%AA,0,,low,Auto-labeled
https://donate.wikimedia.org/?wmf_source=donate&wmf_medium=sidebar&wmf_campaign=anp.wikipedia.org&uselang=anp,0,,low,Auto-labeled
https://fa.wikipedia.org/wiki/%D8%AF%D9%81%D8%AA%D8%B1_%DA%A9%D9%84_%D8%AA%D9%88%D8%B2%DB%8C%D8%B9%E2%80%8C%D8%B4%D8%AF%D9%87,0,,low,Auto-labeled
https://ca.wikipedia.org/wiki/Viquip%C3%A8dia:Actualitat,0,,low,Auto-labeled
https://zh-min-nan.wikipedia.org/wiki/Wikipedia:Chhi%C5%AB-%C3%A1-kha,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Smart+contract,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3Dda728ab62b8f433227e4b10fc6b3a5a6%26returnto%3DArtificial%2Bintelligence%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://zh-min-nan.wikipedia.org/w/index.php?title=Tek-pia%CC%8Dt:%E9%96%8B%E8%B3%AC%E6%88%B6&returnto=Portal%3ASin-b%C3%BBn+s%C5%AB-ki%C4%81%E2%81%BF,0,,low,Auto-labeled
https://donate.wikimedia.org/w/index.php?title=Special:RecentChanges&from=20260203211613&fromFormatted=21%3A16%2C+3+February+2026,0,,high,Auto-labeled
https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%9A%27%E0%A7%B0%E0%A6%BE:%E0%A6%B6%E0%A7%87%E0%A6%B9%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC%E0%A6%BE_%E0%A6%98%E0%A6%9F%E0%A6%A8%E0%A6%BE%E0%A7%B1%E0%A6%B2%E0%A7%80#ছেপ্টেম্বৰ,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:UrlShortener?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3AUserLogin%26centralauthLoginToken%3D1f1bdb54b5d882fe08ced1991137f1a4%26returnto%3DSustainability%26useformat%3Ddesktop%26usesul3%3D1,1,climate_science,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:UrlShortener&url=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FSpecial%3ARecentChanges#bodyContent,0,,high,Auto-labeled
https://bar.wikipedia.org/wiki/Huif:Hilfe,0,,low,Auto-labeled
https://av.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%96%D0%B0%D0%BC%D0%B3%D3%80%D0%B8%D1%8F%D0%B1_%D0%BF%D0%BE%D1%80%D1%82%D0%B0%D0%BB,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Wikipedia:Username_policy#Non-script_usernames,0,,low,Auto-labeled
https://ar.wikipedia.org/w/index.php?title=%D8%AE%D8%A7%D8%B5:%D8%AF%D8%AE%D9%88%D9%84_%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AE%D8%AF%D9%85&returnto=%D8%A7%D9%84%D8%B4%D8%A8%D9%83%D8%A9+%D8%A7%D9%84%D8%B9%D8%B5%D8%A8%D9%8A%D8%A9,0,,low,Auto-labeled
https://as.wikipedia.org/wiki/%E0%A7%B1%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A6%9A%27%E0%A7%B0%E0%A6%BE:%E0%A6%B6%E0%A7%87%E0%A6%B9%E0%A6%A4%E0%A7%80%E0%A6%AF%E0%A6%BC%E0%A6%BE_%E0%A6%98%E0%A6%9F%E0%A6%A8%E0%A6%BE%E0%A7%B1%E0%A6%B2%E0%A7%80#,0,,low,Auto-labeled
https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Portal%3ACurrent+events,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Special:QrCode?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3ACreateAccount%26centralauthLoginToken%3De827df57ee9ccf44756ee3b0d6e96226%26returnto%3DSpecial%253ARecentChanges%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
https://en.wikipedia.org/wiki/Bitcoin#2020–present,1,blockchain,low,Auto-labeled
https://sn.wikipedia.org/wiki/Special:Random,0,,high,Auto-labeled
https://ace.wikipedia.org/wiki/%C3%94n_Keue,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Talk:Main_Page,0,,high,Auto-labeled
https://donate.wikimedia.org/wiki/Special:FundraiserRedirector,0,,high,Auto-labeled
https://sn.wikipedia.org/wiki/Wikipedia:File_Upload_Wizard,0,,low,Auto-labeled
https://en.wikipedia.org/wiki/Special:UrlShortener?url=https%3A%2F%2Fauth.wikimedia.org%2Fenwiki%2Fw%2Findex.php%3Ftitle%3DSpecial%3ACreateAccount%26centralauthLoginToken%3Dab16fc79375fc0803178242a21f4cc8a%26returnto%3DMain%2BPage%26useformat%3Ddesktop%26usesul3%3D1,0,,high,Auto-labeled
